Date,BKNG ,AMGN ,VNO ,MA ,VRTX ,HRB ,COG ,ORLY ,LLY ,CPRT ,QCOM ,BIIB ,TXN ,MCO ,V ,EBAY ,AAPL ,NKE ,MSFT ,MNST 
2019-02-20,1926.1700440000002,182.806061,65.95037099999999,220.266525,187.83999599999999,22.933277,24.601767000000002,383.579987,120.602104,53.48,50.580616,335.160004,105.79956100000001,167.748291,144.058243,36.19334,170.210388,83.95089,106.039703,58.700001
2019-02-21,1906.310059,181.417328,66.377228,218.47338900000003,183.059998,23.576178,24.197489,380.5,120.66109499999999,56.529999,50.484173,321.170013,104.525337,168.876785,143.331635,36.429768,169.250656,83.07022099999999,108.276283,58.880001
2019-02-22,1910.52002,183.373306,66.833191,222.468094,185.759995,24.065548,23.921398,383.98999,121.91961699999999,58.290001000000004,51.226729999999996,325.329987,105.182045,171.458084,145.192932,36.932182,171.14044199999998,83.871735,109.82011399999999,58.439999
2019-02-25,1890.030029,185.632462,66.212303,222.468094,186.330002,23.269123,24.542603,375.160004,121.811462,59.209998999999996,51.101372,327.480011,106.044601,171.25950600000002,145.38205,36.784405,172.387115,84.277451,110.43368500000001,58.540001000000004
2019-02-26,1915.72998,185.896515,65.562309,223.14549300000002,188.919998,23.288311,24.759532999999998,378.040009,122.578369,58.91,51.139938,327.619995,105.14283799999998,171.249588,146.357498,36.823814,172.486053,84.900841,111.19570900000001,58.740002000000004
2019-02-27,1906.0,187.207047,64.883202,223.713333,189.809998,23.336288,24.414419,367.959991,123.571426,58.48,51.149582,328.890015,103.613777,172.351608,146.536682,37.02084,173.02034,85.266968,111.007675,58.740002000000004
2019-02-28,1697.040039,185.896515,65.30036899999999,223.912552,188.75,23.173166000000002,24.276375,371.959991,124.171196,58.669998,51.487109999999994,328.01001,103.682396,171.87506100000002,147.432495,36.734089000000004,171.31854199999998,84.83157299999999,110.869133,63.830002
2019-03-01,1714.0799559999998,186.95275900000001,64.83470200000001,226.38311800000002,192.16000400000001,23.163567999999998,24.887718,371.089996,126.67841299999999,58.400002,52.268242,334.100006,104.642967,174.406723,148.776245,36.931843,173.119278,86.468491,111.363945,64.739998
2019-03-04,1707.819946,185.603134,65.571999,225.426758,190.03999299999998,22.962065,24.986324,370.480011,125.32157099999999,58.080002,51.863205,327.26001,105.270271,171.001389,147.273254,36.832966,173.98998999999998,84.960548,111.096748,65.019997
2019-03-05,1745.930054,184.664261,65.863052,225.357025,187.800003,22.923681,25.3906,374.799988,126.33429699999999,58.110001000000004,52.017506,326.869995,104.456726,169.82988,147.26328999999998,36.704421999999994,173.67337,84.76213800000001,110.542549,62.619999
2019-03-06,1751.619995,179.119034,65.95037099999999,223.613708,181.110001,22.578245000000003,25.055346,372.359985,124.554649,57.740002000000004,53.46135699999999,317.97000099999997,103.32952900000001,168.926407,147.123932,36.397892,172.674057,84.45459,110.592033,61.740002000000004
2019-03-07,1725.0100100000002,177.466248,65.571999,221.561569,178.610001,23.182760000000002,24.769396,369.410004,124.22036000000001,58.27,52.710163,315.290009,102.868851,168.14209,146.148483,35.804611,170.675415,84.58356500000001,109.246124,61.59
2019-03-08,1715.819946,176.889206,65.620522,221.02360499999998,177.259995,23.940804999999997,24.325674,364.100006,124.57431799999999,58.240002000000004,52.222378000000006,307.929993,102.780632,168.717941,146.666092,35.488194,171.081085,84.12722,109.364876,60.610001000000004
2019-03-11,1709.9000239999998,180.087265,66.503349,224.779236,180.520004,23.864042,24.552464,366.339996,121.428001,58.919998,53.022346,311.459991,104.339096,170.30641200000002,149.970673,35.844162,177.007706,85.139122,111.660843,61.189999
2019-03-12,1736.0,180.126373,67.056335,226.07428,182.570007,23.153973,25.163811,365.51001,121.428001,59.16,53.500381000000004,312.72000099999997,104.407715,171.19001799999998,151.02574199999998,35.873825,178.996475,84.752205,112.44265700000001,60.23
2019-03-13,1760.709961,183.226608,67.017525,227.628326,185.66000400000001,23.230738,25.61739,367.329987,122.224419,59.669998,54.036942,320.559998,105.446701,172.31188999999998,151.762314,36.051811,179.787994,85.248245,113.31354499999999,59.77
2019-03-14,1743.880005,183.627579,66.416039,228.63447599999998,186.110001,23.269123,25.686413,368.160004,121.01505300000001,59.200001,54.0467,321.519989,104.976219,173.72168,153.484283,35.943042999999996,181.786621,86.18079399999999,113.402603,59.669998
2019-03-15,1752.1700440000002,187.031021,65.280968,230.288147,188.08999599999999,23.608461,25.568087,370.019989,121.860626,59.029999,55.217383999999996,329.869995,108.54402900000001,175.419388,154.738434,35.893603999999996,184.151337,86.111343,114.708931,60.27
2019-03-18,1756.3299559999998,187.099457,64.824997,229.51112400000002,187.479996,23.579373999999998,25.587811,375.799988,123.13880900000001,59.09,55.441768999999994,325.649994,107.632469,176.690186,154.240753,35.863941,186.031265,87.123245,116.35172299999999,60.599998
2019-03-19,1764.030029,187.275497,64.582466,230.12875400000001,181.759995,23.48242,25.597668,374.209991,124.46615600000001,58.869999,55.578345999999996,323.76001,107.83831,177.345444,153.872452,36.457218,184.557022,86.99427800000001,116.430893,57.919998
2019-03-20,1774.430054,186.91362,64.55336,229.013031,179.979996,23.075211,26.041389000000002,375.480011,126.009827,59.150002,55.763706000000006,320.589996,107.45603899999999,175.975357,153.03636200000003,36.289127,186.16978500000002,86.00222,116.302231,56.5
2019-03-21,1774.359985,187.66668700000002,65.5429,234.97023,182.559998,23.50181,26.218876,384.609985,126.157303,59.759997999999996,56.358803,226.88000499999998,109.99468999999999,180.681274,155.076859,36.783527,193.02645900000002,87.311752,118.97426599999999,54.200001
2019-03-22,1721.589966,182.590912,64.824997,229.879715,181.529999,23.395160999999998,25.597668,376.299988,126.147484,59.25,55.43200699999999,216.710007,107.505058,176.610764,152.359528,36.239684999999994,189.02920500000002,81.537918,115.837112,53.509997999999996
2019-03-25,1752.390015,182.483337,64.50484499999999,229.541016,183.850006,23.191557,26.021666,385.890015,127.69113200000001,59.529999,55.256409,220.25999500000003,104.986023,176.13421599999998,152.319702,36.308899,186.743637,81.676811,116.44079599999999,54.549999
2019-03-26,1768.869995,184.126358,65.21305100000001,232.40005499999998,189.91000400000001,23.550291,26.021666,384.679993,128.82183799999999,60.259997999999996,56.583187,232.91000400000001,106.181831,176.63061499999998,154.579178,36.486889,184.814255,82.718475,116.688202,55.619999
2019-03-27,1752.109985,182.219299,64.7668,231.632996,185.820007,23.666635999999997,25.932924,386.890015,126.609581,59.700001,55.519814000000004,229.94999700000002,103.868622,176.561111,153.504196,36.417667,186.47648600000002,82.430779,115.56001299999998,54.880001
2019-03-28,1728.890015,183.52002,65.504097,233.964081,182.419998,23.375771,25.992088,388.47000099999997,126.78656799999999,59.869999,55.168606000000004,232.82000699999998,102.829651,178.099976,153.952103,36.368229,186.723846,83.373245,115.71836100000002,54.459998999999996
2019-03-29,1744.910034,185.79873700000002,65.426491,234.551819,183.949997,23.210947,25.735716,388.299988,127.58298500000001,60.59,55.636879,236.38000499999998,103.966637,179.78775,155.46504199999998,36.724197,187.940842,83.541885,116.717896,54.580002
2019-04-01,1759.22998,187.549332,65.601112,238.138077,186.050003,23.589071,25.508926000000002,391.540009,126.884895,62.18,56.397827,232.49000499999997,106.48568,183.15335100000001,156.530075,37.258152,189.217209,84.553802,117.786697,53.279999
2019-04-02,1763.550049,188.194794,66.532455,238.34729,187.110001,23.695723,25.538507,394.329987,127.15036,63.16,56.67099,233.270004,108.09315500000001,183.719269,157.047653,37.495464,191.967804,83.700623,117.95494099999999,53.330002
2019-04-03,1774.930054,188.674026,66.794388,238.018539,187.889999,23.656939,25.13423,396.399994,124.918449,63.73,56.271,231.399994,110.514175,184.880844,157.724518,37.564682,193.283737,83.799835,118.72685200000001,52.59
2019-04-04,1780.5999760000002,188.097015,67.095139,235.15948500000002,184.149994,24.005976,25.459621,398.079987,123.502609,62.990002000000004,56.446606,235.039993,110.99446100000002,185.48646499999998,156.90831,37.624008,193.620117,84.603401,118.123177,52.869999
2019-04-05,1769.449951,191.109222,67.492897,235.72731000000002,188.889999,24.170799,25.804737,401.130005,124.859451,63.950001,56.573432999999994,241.72000099999997,111.376732,185.893509,156.918259,37.416359,194.91626000000002,84.72245,118.64769,52.880001
2019-04-08,1788.719971,190.59089699999998,66.513039,235.69740299999998,188.929993,24.393795,26.445665,401.98999,125.026604,64.639999,56.349045,239.74000499999997,112.935204,185.82402,157.017792,37.3867,197.983475,84.05776999999999,118.687271,53.07
2019-04-09,1794.469971,188.73271200000002,65.824242,235.33825699999997,188.309998,24.035065,26.761197999999997,399.910004,125.105263,64.239998,56.036861,237.580002,111.68058,185.31768799999998,156.759018,37.32737,197.389832,83.611336,118.043999,54.689999
2019-04-10,1806.0,189.62266499999998,65.863052,236.485474,190.369995,24.306534,26.771061,405.01001,125.056099,64.269997,54.953979000000004,240.27999900000003,112.641144,183.94761699999998,157.824051,37.297707,198.497971,84.206581,118.944572,54.970001
2019-04-11,1818.589966,187.881851,65.727234,235.46794100000002,185.119995,24.461660000000002,26.692177,407.850006,123.050331,64.889999,54.534485,233.830002,112.60193600000001,183.917831,157.127289,35.91338,196.845642,84.325623,119.083122,54.75
2019-04-12,1833.069946,187.207047,66.299614,238.251175,182.779999,25.00461,26.918965999999998,406.320007,120.995384,65.370003,55.558834,234.5,114.44465600000001,185.76445,158.899033,35.765053,196.766495,85.555786,119.696701,53.02
2019-04-15,1846.22998,186.991882,65.882462,238.570404,182.490005,25.266385999999997,26.97813,408.670013,121.998276,65.209999,55.783218000000005,232.36999500000002,112.807777,187.84936499999998,159.695328,35.82439,197.122681,86.14110600000001,119.79567,54.07
2019-04-16,1841.699951,183.911194,64.543663,239.50811800000002,179.740005,25.683292,27.047153,408.48999,117.947395,65.18,68.729057,228.72000099999997,114.062393,189.16978500000002,159.48628200000002,35.982594,197.142471,87.103409,119.51856200000002,54.200001
2019-04-17,1839.790039,178.45401,64.233215,240.41592400000002,166.970001,25.799637,26.662596,404.269989,114.545448,64.800003,77.148247,227.17999300000002,113.30766299999999,186.618271,159.695328,35.567299,200.981445,88.026031,120.508202,54.889998999999996
2019-04-18,1844.310059,173.564056,65.009331,240.306198,168.16000400000001,26.177761,25.765295000000002,399.459991,113.26725,65.059998,77.938461,226.38999900000002,113.219452,187.700439,159.416626,35.577187,201.70372,88.492302,122.091629,55.200001
2019-04-22,1844.1700440000002,172.478485,65.989166,242.460968,168.520004,25.896591,25.804737,393.309998,113.53273,64.989998,79.967651,228.809998,112.670547,186.737396,159.655502,35.745284999999996,202.366638,86.666893,122.477585,54.970001
2019-04-23,1887.72998,175.803665,67.648117,242.899902,175.369995,25.508772,25.824461,395.660004,115.518837,65.860001,84.601616,230.210007,114.072189,187.283447,160.90966799999998,36.259457,205.285416,86.736351,124.14018200000001,56.23
2019-04-24,1867.280029,174.375793,67.735428,244.69552599999997,172.580002,25.353645,25.745579,396.709991,116.020279,66.529999,84.708931,224.399994,116.081543,192.972229,160.74046299999998,38.088749,204.96881100000002,87.68873599999999,123.71463,56.82
2019-04-25,1866.2600100000002,176.507813,67.240654,245.01475499999998,174.610001,25.246996,25.646973000000003,380.0,116.246422,65.760002,82.99192,229.88999900000002,114.84652700000001,191.840439,160.272629,37.683338,203.10870400000002,86.865311,127.811722,57.900002
2019-04-26,1868.0,177.476028,67.764526,246.08215299999998,172.850006,26.012938000000002,26.287899,379.959991,117.85891000000001,66.860001,84.523575,230.52999900000003,114.88573500000001,194.153671,162.173752,37.930541999999996,202.139069,87.60936,128.544052,59.650002
2019-04-29,1876.319946,177.182632,66.648865,246.53108199999997,172.520004,26.206846,25.597668,375.0,117.59343,67.08000200000001,85.118668,229.38000499999998,114.38584099999999,193.299881,163.388092,37.821774,202.445786,87.559761,128.425308,58.689999
2019-04-30,1854.9899899999998,175.373352,67.07572900000001,253.62384,168.979996,26.381363,25.528645,378.570007,115.07638500000002,67.32,84.026031,229.24000499999997,115.493439,195.20606999999998,163.666779,38.316174,198.547455,87.13317099999999,129.24671899999998,59.599998
2019-05-01,1829.52002,172.263336,67.095139,248.147141,172.600006,25.64451,25.025764000000002,373.549988,116.197258,66.010002,84.260178,229.5,113.98397800000001,192.50561499999998,162.034409,37.376808000000004,208.293274,85.218491,126.55488600000001,57.939999
2019-05-02,1808.0,172.61541699999998,65.930954,246.590927,169.53999299999998,25.896591,24.759532999999998,381.02999900000003,116.47256499999999,66.739998,85.011353,230.520004,115.130775,191.383759,160.37214699999998,37.169159,206.937759,84.593475,124.902199,57.990002000000004
2019-05-03,1824.069946,173.407578,65.921165,247.34909100000002,173.869995,25.838419000000002,25.015905,375.790009,114.94856999999999,67.110001,87.108841,231.17999300000002,115.90036,195.027374,161.287903,37.851437,209.510269,85.020073,127.564301,63.110001000000004
2019-05-06,1800.5100100000002,173.16308600000002,65.725235,248.03741499999998,174.759995,26.148674,25.114507999999997,375.76001,114.69293200000001,67.019997,86.094246,236.07000699999998,114.31186699999999,195.821609,161.526764,37.455917,206.274857,82.90696700000001,126.822083,62.619999
2019-05-07,1785.0,170.043289,65.264801,244.46607999999998,170.279999,26.032329999999998,25.144089,368.869995,113.011627,66.0,83.11874399999999,229.020004,112.407661,191.2547,159.466385,37.258152,200.714294,81.885147,124.21933700000001,61.599998
2019-05-08,1751.630005,168.361145,64.65741,244.735443,169.009995,25.712379000000002,25.222975,367.769989,114.299644,66.220001,82.474869,230.979996,111.05596899999999,190.63913,160.013809,37.119724,200.75386,82.113312,124.20945,61.68
2019-05-09,1736.030029,169.065292,64.912125,244.71546899999998,169.91000400000001,25.98385,25.57795,367.390015,113.857201,66.349998,81.733429,228.47000099999997,110.651443,187.52174399999998,159.068237,37.198826000000004,198.596924,82.321655,124.199554,61.919998
2019-05-10,1829.8499760000002,168.067749,65.343163,246.83033799999998,168.850006,26.361975,25.597668,364.790009,114.270149,66.870003,83.743111,226.229996,111.095436,187.630951,159.964066,36.96151,195.845673,83.283951,125.81266000000001,63.0
2019-05-13,1777.2600100000002,163.911301,64.745575,240.79501299999998,164.610001,26.342584999999996,25.479345000000002,354.850006,112.451187,65.230003,81.840744,225.66000400000001,105.678795,182.190338,156.599762,35.468414,184.46324199999998,81.875221,122.071831,62.34
2019-05-14,1793.6700440000002,164.116669,64.990494,245.343948,166.720001,26.313496,26.023563,353.809998,113.011627,65.800003,84.026031,229.17999300000002,107.583,185.39711,159.466385,36.388,187.383331,83.00617199999999,123.43753799999999,62.349998
2019-05-15,1789.430054,166.131317,65.382347,248.54615800000002,166.880005,26.565578000000002,26.082932999999997,353.399994,113.68021399999999,66.309998,84.152855,230.58999599999999,108.81629199999999,185.30777,162.034409,36.625316999999995,189.628036,83.34348299999999,125.175804,63.07
2019-05-16,1803.310059,167.610931,65.695847,252.805817,170.229996,26.604360999999997,25.993881,352.570007,115.415451,67.07,80.787132,230.86999500000002,107.750725,187.90892,164.35716200000002,36.852740999999995,188.793732,83.611336,128.066315,63.93
